"count"	"track name"	"track mbid"	"artist name"	"artist mbid"	"uncorrected track name"	"uncorrected track mbid"	"uncorrected artist name"	"uncorrected artist mbid"	"album name"	"album mbid"	"album artist name"	"album artist mbid"
"1"	"Neon Syrup For The Cemetery Sisters"	"5dce0caa-fb00-46eb-8c7b-023a1c7e101f"	"Black Moth Super Rainbow"	"44e14e88-b17a-44d8-9e94-f3afa977239b"	"Neon Syrup For The Cemetery Sisters"	"5dce0caa-fb00-46eb-8c7b-023a1c7e101f"	"Black Moth Super Rainbow"	"44e14e88-b17a-44d8-9e94-f3afa977239b"	"Dandelion Gum"	"a314661b-533f-407b-9c33-1d6b8c604a64"	"Black Moth Super Rainbow"	"44e14e88-b17a-44d8-9e94-f3afa977239b"
"1"	"Spinning Cotton Candy In a Shack Made of Shingles"	"f01614ab-fe15-4975-aba6-8b2f3d3cb5c8"	"Black Moth Super Rainbow"	"44e14e88-b17a-44d8-9e94-f3afa977239b"	"Spinning Cotton Candy In a Shack Made of Shingles"	"f01614ab-fe15-4975-aba6-8b2f3d3cb5c8"	"Black Moth Super Rainbow"	"44e14e88-b17a-44d8-9e94-f3afa977239b"	"Dandelion Gum"	"a314661b-533f-407b-9c33-1d6b8c604a64"	"Black Moth Super Rainbow"	"44e14e88-b17a-44d8-9e94-f3afa977239b"
"1"	"One"	"a183b025-9246-4c79-8f67-60c447c81dec"	"Metallica"	"65f4f0c5-ef9e-490c-aee3-909e7ae6b2ab"	"One"	"a183b025-9246-4c79-8f67-60c447c81dec"	"Metallica"	"65f4f0c5-ef9e-490c-aee3-909e7ae6b2ab"	"…and Justice for All"	"e10884cc-d791-3a78-a801-03afc8a89ba6"	"Metallica"	"65f4f0c5-ef9e-490c-aee3-909e7ae6b2ab"
"1"	"Dreamin'"	"0223dc87-bb33-43c9-84ea-01eeb8d11577"	"Weezer"	"6fe07aa5-fec0-4eca-a456-f29bff451b04"	"Dreamin'"	"0223dc87-bb33-43c9-84ea-01eeb8d11577"	"Weezer"	"6fe07aa5-fec0-4eca-a456-f29bff451b04"	"Weezer"	"039f5a32-73c2-4951-aa81-8885c432bb3b"	"Weezer"	"6fe07aa5-fec0-4eca-a456-f29bff451b04"
"1"	"American Woman"	"4e2e679d-8d9b-490d-ab67-89aa70d4f344"	"The Guess Who"	"4c567499-3a26-40e3-9471-20feb6c73767"	"American Woman"	"4e2e679d-8d9b-490d-ab67-89aa70d4f344"	"The Guess Who"	"4c567499-3a26-40e3-9471-20feb6c73767"	"American Woman"	"dfe8757f-e983-4aaf-9201-50329a67c721"	"The Guess Who"	"4c567499-3a26-40e3-9471-20feb6c73767"
"1"	"Spotlight"	"82c5be06-fdd9-477f-9912-8413365a3add"	"Jennifer Hudson"	"2d7be5b6-9187-4083-9649-6aa7f1946c3b"	"Spotlight"	"82c5be06-fdd9-477f-9912-8413365a3add"	"Jennifer Hudson"	"2d7be5b6-9187-4083-9649-6aa7f1946c3b"	"Jennifer Hudson"	"adbe3622-0305-338d-92ea-fb1e0a3f6ea5"	"Jennifer Hudson"	"2d7be5b6-9187-4083-9649-6aa7f1946c3b"
"1"	"Moving to Seattle"	"5b1c990b-162a-44df-a9fb-bdc47e432f51"	"The Material"	"d13a1db2-99bf-480e-be55-4cf562043c63"	"Moving to Seattle"	"5b1c990b-162a-44df-a9fb-bdc47e432f51"	"The Material"	"d13a1db2-99bf-480e-be55-4cf562043c63"	"Tomorrow"	"1aa71bcf-8aa4-4d5a-b794-3b2148fa0b91"	"The Material"	"d13a1db2-99bf-480e-be55-4cf562043c63"
"1"	"Ghosts N Stuff"	""	"deadmau5"	"316f2aab-3477-4c62-bb08-eb04dcdcc18f"	"Ghosts N Stuff"	""	"deadmau5"	"316f2aab-3477-4c62-bb08-eb04dcdcc18f"	"At Play"	"01b54ed4-05b7-43a6-9217-7f1a18b5de60"	"deadmau5"	"316f2aab-3477-4c62-bb08-eb04dcdcc18f"
"1"	"Dr. Funkenstein"	"6c3fb806-b1e8-485c-9cf4-260e15e622d6"	"deadmau5"	"316f2aab-3477-4c62-bb08-eb04dcdcc18f"	"Dr. Funkenstein"	"6c3fb806-b1e8-485c-9cf4-260e15e622d6"	"deadmau5"	"316f2aab-3477-4c62-bb08-eb04dcdcc18f"	"At Play"	"01b54ed4-05b7-43a6-9217-7f1a18b5de60"	"deadmau5"	"316f2aab-3477-4c62-bb08-eb04dcdcc18f"
"1"	"Vanilla Snow"	""	"Peppergod"	""	"Vanilla Snow"	""	"Peppergod"	""	"Youtube.com/peppergod"	""	"Peppergod"	""
"1"	"Knock You Down (feat. Kanye West & Ne-Yo)"	"20003fe4-ddb5-4180-aa63-e5310c402261"	"Keri Hilson"	"b76c616a-ec0d-4f0c-b986-f249c4a04d77"	"Knock You Down (feat. Kanye West & Ne-Yo)"	"20003fe4-ddb5-4180-aa63-e5310c402261"	"Keri Hilson"	"b76c616a-ec0d-4f0c-b986-f249c4a04d77"	"In a Perfect World..."	"3750322b-eb50-4d97-a94a-69ac39aa8038"	"Keri Hilson"	"b76c616a-ec0d-4f0c-b986-f249c4a04d77"
"1"	"Poker Face"	"1600938b-a8f6-4408-a919-be03c364968a"	"Lady Gaga"	"650e7db6-b795-4eb5-a702-5ea2fc46c848"	"Poker Face"	"1600938b-a8f6-4408-a919-be03c364968a"	"Lady Gaga"	"650e7db6-b795-4eb5-a702-5ea2fc46c848"	"The Fame"	"9a9e04f3-35cd-395f-9a70-a306e7d0bed1"	"Lady Gaga"	"650e7db6-b795-4eb5-a702-5ea2fc46c848"
"1"	"In the Ocean Blue"	""	"Jason Steele"	"e50ff2cb-078e-4322-8486-2405c1e5d465"	"In the Ocean Blue"	""	"Jason Steele"	"e50ff2cb-078e-4322-8486-2405c1e5d465"	"www.albinoblacksheep.com"	""	"Jason Steele"	"e50ff2cb-078e-4322-8486-2405c1e5d465"
"1"	"In The Dolphin Tank"	"724350aa-5371-4032-a9bc-a3a2085bab8b"	"Port Blue"	"60ffc791-575f-4fd6-be34-775ebdb29080"	"In The Dolphin Tank"	"724350aa-5371-4032-a9bc-a3a2085bab8b"	"Port Blue"	"60ffc791-575f-4fd6-be34-775ebdb29080"	"The Albatross EP"	"c90814f1-2fc5-4176-b4d5-5b91208c3d6e"	"Port Blue"	"60ffc791-575f-4fd6-be34-775ebdb29080"
"1"	"Ten Speed (Of God's Blood & Burial)"	"8e0a06c3-40b4-426c-804a-4a2e2088c48e"	"Coheed and Cambria"	"ae1b47d5-5128-431c-9d30-e08fd90e0767"	"Ten Speed (Of God's Blood & Burial)"	"8e0a06c3-40b4-426c-804a-4a2e2088c48e"	"Coheed and Cambria"	"ae1b47d5-5128-431c-9d30-e08fd90e0767"	"Good Apollo I'm Burning Star IV, Volume One: From Fear Through the Eyes of Madness"	"c80821ec-61bd-398a-9f93-60daa0387b52"	"Coheed and Cambria"	"ae1b47d5-5128-431c-9d30-e08fd90e0767"
"1"	"Stillborn"	"ea67928c-774b-42c5-a0e8-b172415bc1a8"	"Black Label Society"	"a8e935c6-3fcc-414c-900c-77e8170e7e7c"	"Stillborn"	"ea67928c-774b-42c5-a0e8-b172415bc1a8"	"Black Label Society"	"a8e935c6-3fcc-414c-900c-77e8170e7e7c"	"The Blessed Hellride"	"8097a9cc-2947-4483-b461-e7364b7ef4a7"	"Black Label Society"	"a8e935c6-3fcc-414c-900c-77e8170e7e7c"
"1"	"I Want Your Sex"	"fd2f478e-7030-4bb6-82ce-8541995eb624"	"George Michael"	"a752d086-a265-4968-a882-2f69e9bc8f3b"	"I Want Your Sex"	"fd2f478e-7030-4bb6-82ce-8541995eb624"	"George Michael"	"a752d086-a265-4968-a882-2f69e9bc8f3b"	"Faith"	"5c1ad3e3-31e4-44df-a852-1c31c8ff8c60"	"George Michael"	"a752d086-a265-4968-a882-2f69e9bc8f3b"
"1"	"Intramurals: Cupid's Chokehold (feat. Patrick Stump)"	"26da75a1-3ccf-4c5c-a1c8-ad188b5baddc"	"Gym Class Heroes"	"f4d4b515-0b74-423f-a161-db184330c37c"	"Intramurals: Cupid's Chokehold (feat. Patrick Stump)"	"26da75a1-3ccf-4c5c-a1c8-ad188b5baddc"	"Gym Class Heroes"	"f4d4b515-0b74-423f-a161-db184330c37c"	"As Cruel As School Children"	"0c4335cd-6d97-4479-b727-04da2886391a"	"Gym Class Heroes"	"f4d4b515-0b74-423f-a161-db184330c37c"
"1"	"Something About Us"	"be1fbabb-d6cf-49c7-8171-fd6d09415731"	"Daft Punk"	"056e4f3e-d505-4dad-8ec1-d04f521cbb56"	"Something About Us"	"be1fbabb-d6cf-49c7-8171-fd6d09415731"	"Daft Punk"	"056e4f3e-d505-4dad-8ec1-d04f521cbb56"	"Discovery"	"44e85a85-77d7-3e2e-8416-65a27d2aef68"	"Daft Punk"	"056e4f3e-d505-4dad-8ec1-d04f521cbb56"
"1"	"The Trees"	"645fcee4-a213-4b52-9ad4-b2f3266b0578"	"Rush"	"059afdf5-77e8-4e51-90f5-453b623232ec"	"The Trees"	"645fcee4-a213-4b52-9ad4-b2f3266b0578"	"Rush"	"059afdf5-77e8-4e51-90f5-453b623232ec"	"Hemispheres"	"6e50d074-f456-315e-8983-76c6d4a5882a"	"Rush"	"059afdf5-77e8-4e51-90f5-453b623232ec"
"1"	"Bang Bang (feat. Adam Levine)"	""	"K'naan"	"ee421ee4-f861-405d-8730-29cb512dfdbd"	"Bang Bang (feat. Adam Levine)"	""	"K'naan"	"ee421ee4-f861-405d-8730-29cb512dfdbd"	"Troubadour"	"d5075b5c-b508-4f8b-a039-07eea8deee45"	"K'naan"	"ee421ee4-f861-405d-8730-29cb512dfdbd"
"1"	"Run to the Hills"	"58b99457-8231-4bc8-b688-a9b24ed43d05"	"Iron Maiden"	"7c3762a3-51f8-4cf3-8565-1ee26a90efe2"	"Run to the Hills"	"58b99457-8231-4bc8-b688-a9b24ed43d05"	"Iron Maiden"	"7c3762a3-51f8-4cf3-8565-1ee26a90efe2"	"The Number of the Beast"	"6f04f91d-77c9-48b8-9b2a-420b473d5ae8"	"Iron Maiden"	"7c3762a3-51f8-4cf3-8565-1ee26a90efe2"
"1"	"Painkiller"	"66810ce8-9a56-4966-a37a-75fae5707a7e"	"Judas Priest"	"6b335658-22c8-485d-93de-0bc29a1d0349"	"Painkiller"	"66810ce8-9a56-4966-a37a-75fae5707a7e"	"Judas Priest"	"6b335658-22c8-485d-93de-0bc29a1d0349"	"Painkiller"	"b9fe14a0-8ab1-42d0-a34c-d3b990b5bd3d"	"Judas Priest"	"6b335658-22c8-485d-93de-0bc29a1d0349"
"1"	"The Number of the Beast"	"130a1bbc-3596-4600-a7e7-828fb979523b"	"Iron Maiden"	"7c3762a3-51f8-4cf3-8565-1ee26a90efe2"	"The Number of the Beast"	"130a1bbc-3596-4600-a7e7-828fb979523b"	"Iron Maiden"	"7c3762a3-51f8-4cf3-8565-1ee26a90efe2"	"The Number of the Beast"	"6f04f91d-77c9-48b8-9b2a-420b473d5ae8"	"Iron Maiden"	"7c3762a3-51f8-4cf3-8565-1ee26a90efe2"
"1"	"Californication"	"25f48f0f-05dc-43d4-a911-2d14272f0375"	"Red Hot Chili Peppers"	"8bfac288-ccc5-448d-9573-c33ea2aa5c30"	"Californication"	"25f48f0f-05dc-43d4-a911-2d14272f0375"	"Red Hot Chili Peppers"	"8bfac288-ccc5-448d-9573-c33ea2aa5c30"	"Californication"	"b50baf68-43f3-4e05-af4c-f90e13c0b108"	"Red Hot Chili Peppers"	"8bfac288-ccc5-448d-9573-c33ea2aa5c30"
"1"	"In Too Deep"	"1a987223-78db-4a67-87a3-0cb9eb3c3c10"	"Sum 41"	"f2eef649-a6d5-4114-afba-e50ab26254d2"	"In Too Deep"	"1a987223-78db-4a67-87a3-0cb9eb3c3c10"	"Sum 41"	"f2eef649-a6d5-4114-afba-e50ab26254d2"	"All Killer No Filler"	"3944abb0-dfb3-46b0-914c-a1117f568c7d"	"Sum 41"	"f2eef649-a6d5-4114-afba-e50ab26254d2"
"1"	"Peace Sells"	"03419527-9434-44a8-99a1-e41eab0342bf"	"Megadeth"	"a9044915-8be3-4c7e-b11f-9e2d2ea0a91e"	"Peace Sells"	"03419527-9434-44a8-99a1-e41eab0342bf"	"Megadeth"	"a9044915-8be3-4c7e-b11f-9e2d2ea0a91e"	"Peace Sells... But Who's Buying?"	"d3e3b860-77ba-4ea3-abdb-26ad078b20a2"	"Megadeth"	"a9044915-8be3-4c7e-b11f-9e2d2ea0a91e"
"1"	"Shaking"	"b6974686-b94c-4384-a3a3-2c2c5a37b800"	"Our Lady Peace"	"78661da3-894c-4947-a34b-fb7edf585d9b"	"Shaking"	"b6974686-b94c-4384-a3a3-2c2c5a37b800"	"Our Lady Peace"	"78661da3-894c-4947-a34b-fb7edf585d9b"	"Clumsy"	"a0221aa1-793d-3445-ad68-490bc3b7cec7"	"Our Lady Peace"	"78661da3-894c-4947-a34b-fb7edf585d9b"
"1"	"2-1"	"09b28f78-08be-4eda-bbc4-a0126b48d609"	"Imogen Heap"	"328d146c-79f1-4eb6-9e40-8ee5710c14e5"	"2-1"	"09b28f78-08be-4eda-bbc4-a0126b48d609"	"Imogen Heap"	"328d146c-79f1-4eb6-9e40-8ee5710c14e5"	"Ellipse"	"d75f25c0-bb4c-36c5-ad59-9fff8411dafc"	"Imogen Heap"	"328d146c-79f1-4eb6-9e40-8ee5710c14e5"
"1"	"Catch Me If You Can"	"5bd36fff-8c6e-4064-9c9b-28dbdb794205"	"Gym Class Heroes"	"f4d4b515-0b74-423f-a161-db184330c37c"	"Catch Me If You Can"	"5bd36fff-8c6e-4064-9c9b-28dbdb794205"	"Gym Class Heroes"	"f4d4b515-0b74-423f-a161-db184330c37c"	"The Quilt"	"954e5e29-1821-48b8-a607-85d90c822822"	"Gym Class Heroes"	"f4d4b515-0b74-423f-a161-db184330c37c"
"1"	"Aha!"	"12670d8a-9797-4498-86dd-e321b30a759b"	"Imogen Heap"	"328d146c-79f1-4eb6-9e40-8ee5710c14e5"	"Aha!"	"12670d8a-9797-4498-86dd-e321b30a759b"	"Imogen Heap"	"328d146c-79f1-4eb6-9e40-8ee5710c14e5"	"Ellipse"	"d75f25c0-bb4c-36c5-ad59-9fff8411dafc"	"Imogen Heap"	"328d146c-79f1-4eb6-9e40-8ee5710c14e5"
"1"	"Just Like You"	"6f90b819-32be-45f7-a1df-56590b9e384c"	"Three Days Grace"	"fabb37f8-eb2a-4cc1-a72a-b56935bbb72d"	"Just Like You"	"6f90b819-32be-45f7-a1df-56590b9e384c"	"Three Days Grace"	"fabb37f8-eb2a-4cc1-a72a-b56935bbb72d"	"PROMO_EP"	""	"Three Days Grace"	"fabb37f8-eb2a-4cc1-a72a-b56935bbb72d"
"1"	"I Just Don't Know What to Do With Myself"	"14640c45-44ca-443a-8eae-04abec2bcf09"	"The White Stripes"	"11ae9fbb-f3d7-4a47-936f-4c0a04d3b3b5"	"I Just Don't Know What to Do With Myself"	"14640c45-44ca-443a-8eae-04abec2bcf09"	"The White Stripes"	"11ae9fbb-f3d7-4a47-936f-4c0a04d3b3b5"	"Elephant"	"5a38cfcc-beae-4458-b97c-69b951fbcbfd"	"The White Stripes"	"11ae9fbb-f3d7-4a47-936f-4c0a04d3b3b5"
"1"	"Black Math"	"e646ca9e-d5eb-4b04-ab73-1cf6d511de86"	"The White Stripes"	"11ae9fbb-f3d7-4a47-936f-4c0a04d3b3b5"	"Black Math"	"e646ca9e-d5eb-4b04-ab73-1cf6d511de86"	"The White Stripes"	"11ae9fbb-f3d7-4a47-936f-4c0a04d3b3b5"	"Elephant"	"5a38cfcc-beae-4458-b97c-69b951fbcbfd"	"The White Stripes"	"11ae9fbb-f3d7-4a47-936f-4c0a04d3b3b5"
"1"	"Half Life"	"1c5e99a6-2fb2-4317-a62d-fb4d6d5b8a17"	"Imogen Heap"	"328d146c-79f1-4eb6-9e40-8ee5710c14e5"	"Half Life"	"1c5e99a6-2fb2-4317-a62d-fb4d6d5b8a17"	"Imogen Heap"	"328d146c-79f1-4eb6-9e40-8ee5710c14e5"	"Ellipse"	"d75f25c0-bb4c-36c5-ad59-9fff8411dafc"	"Imogen Heap"	"328d146c-79f1-4eb6-9e40-8ee5710c14e5"
"1"	"Automatic Flowers"	"2adced96-013c-468b-be59-94710ec1d200"	"Our Lady Peace"	"78661da3-894c-4947-a34b-fb7edf585d9b"	"Automatic Flowers"	"2adced96-013c-468b-be59-94710ec1d200"	"Our Lady Peace"	"78661da3-894c-4947-a34b-fb7edf585d9b"	"Clumsy"	"a0221aa1-793d-3445-ad68-490bc3b7cec7"	"Our Lady Peace"	"78661da3-894c-4947-a34b-fb7edf585d9b"
"1"	"Mauvais garÇon"	""	"Naast"	"0530c9ff-c207-41d6-ab37-6d2e542dce6f"	"Mauvais Garçon"	""	"Naast"	"0530c9ff-c207-41d6-ab37-6d2e542dce6f"	"L'Antichambre"	""	"Naast"	"0530c9ff-c207-41d6-ab37-6d2e542dce6f"
"1"	"Canvas"	"32225aaf-8401-47df-a0f8-bb4cb064adb1"	"Imogen Heap"	"328d146c-79f1-4eb6-9e40-8ee5710c14e5"	"Canvas"	"32225aaf-8401-47df-a0f8-bb4cb064adb1"	"Imogen Heap"	"328d146c-79f1-4eb6-9e40-8ee5710c14e5"	"Ellipse"	"d75f25c0-bb4c-36c5-ad59-9fff8411dafc"	"Imogen Heap"	"328d146c-79f1-4eb6-9e40-8ee5710c14e5"
"1"	"Love Sex Magic (ft. Justin Timberlake)"	""	"Ciara"	"03172286-f7ed-4864-a4db-459cd5ca9790"	"Love Sex Magic (ft. Justin Timberlake)"	""	"Ciara"	"03172286-f7ed-4864-a4db-459cd5ca9790"	"Fantasy Ride"	"26db2606-8488-4263-bda7-7f7dd93d22ae"	"Ciara"	"03172286-f7ed-4864-a4db-459cd5ca9790"
"1"	"Bruises"	"7e4ca593-42bb-4e1d-8cf5-219a0a10c627"	"Chairlift"	"a3cd61ef-7fd4-44af-a27f-99641a82b22b"	"Bruises"	"7e4ca593-42bb-4e1d-8cf5-219a0a10c627"	"Chairlift"	"a3cd61ef-7fd4-44af-a27f-99641a82b22b"	"Does You Inspire You"	"239ab5da-1679-47b8-80ed-b3431c8a1c33"	"Chairlift"	"a3cd61ef-7fd4-44af-a27f-99641a82b22b"
"1"	"Bucket"	"f66ff8e2-f5ab-4844-9f0d-6105c251880e"	"Carly Rae Jepsen"	"09887aa7-226e-4ecc-9a0c-02d2ae5777e1"	"Bucket"	"f66ff8e2-f5ab-4844-9f0d-6105c251880e"	"Carly Rae Jepsen"	"09887aa7-226e-4ecc-9a0c-02d2ae5777e1"	"Tug of War"	"e1104d1c-4ed3-4eb0-9b6e-7d4a7ea6d8dd"	"Carly Rae Jepsen"	"09887aa7-226e-4ecc-9a0c-02d2ae5777e1"
"1"	"Car Crash"	"d149b932-3095-40bf-b3ea-d68d5e9bd31f"	"Our Lady Peace"	"78661da3-894c-4947-a34b-fb7edf585d9b"	"Car Crash"	"d149b932-3095-40bf-b3ea-d68d5e9bd31f"	"Our Lady Peace"	"78661da3-894c-4947-a34b-fb7edf585d9b"	"Clumsy"	"a0221aa1-793d-3445-ad68-490bc3b7cec7"	"Our Lady Peace"	"78661da3-894c-4947-a34b-fb7edf585d9b"
"1"	"Hello Oskar"	"a23ad5da-0033-4f6c-9e9f-7c5add8ca6a3"	"Our Lady Peace"	"78661da3-894c-4947-a34b-fb7edf585d9b"	"Hello Oskar"	"a23ad5da-0033-4f6c-9e9f-7c5add8ca6a3"	"Our Lady Peace"	"78661da3-894c-4947-a34b-fb7edf585d9b"	"Clumsy"	"a0221aa1-793d-3445-ad68-490bc3b7cec7"	"Our Lady Peace"	"78661da3-894c-4947-a34b-fb7edf585d9b"
"1"	"4am"	"7459994e-825a-4a9a-a0b1-f4d995172ef7"	"Our Lady Peace"	"78661da3-894c-4947-a34b-fb7edf585d9b"	"4 A.M."	""	"Our Lady Peace"	"78661da3-894c-4947-a34b-fb7edf585d9b"	"Clumsy"	"a0221aa1-793d-3445-ad68-490bc3b7cec7"	"Our Lady Peace"	"78661da3-894c-4947-a34b-fb7edf585d9b"
"1"	"Operator"	""	"Shiloh"	"2f7461c7-2b9c-420a-9fe6-b6ffb5b2f50a"	"Operator"	""	"Shiloh"	"2f7461c7-2b9c-420a-9fe6-b6ffb5b2f50a"	"Picture Imperfect"	"dd05e483-6c34-49fd-99a8-56f384188f07"	"Shiloh"	"2f7461c7-2b9c-420a-9fe6-b6ffb5b2f50a"
"1"	"Infected"	"d2719a4f-a52d-4f7f-8a94-3aab715b8b02"	"Bad Religion"	"149e6720-4e4a-41a4-afca-6d29083fc091"	"Infected"	"d2719a4f-a52d-4f7f-8a94-3aab715b8b02"	"Bad Religion"	"149e6720-4e4a-41a4-afca-6d29083fc091"	"Stranger Than Fiction"	"f8e2a2f3-8827-4c1a-9af5-40650886f4b9"	"Bad Religion"	"149e6720-4e4a-41a4-afca-6d29083fc091"
"1"	"American Boy (feat. Kanye West) (Radio Edit)"	""	"Estelle"	"2b3976c9-5726-46f9-859a-7a22b7cc84dd"	"American Boy (feat. Kanye West) (Radio Edit)"	""	"Estelle"	"2b3976c9-5726-46f9-859a-7a22b7cc84dd"	"American Boy"	"cd6df60b-8082-40f5-ae91-6cd91630b220"	"Estelle"	"2b3976c9-5726-46f9-859a-7a22b7cc84dd"
"1"	"I See You"	"5a06e72a-d5e9-4be6-892d-445aef2c6a78"	"Mika"	"14404e83-c401-4d4b-bba8-73dac56cb33d"	"I See You"	"5a06e72a-d5e9-4be6-892d-445aef2c6a78"	"Mika"	"14404e83-c401-4d4b-bba8-73dac56cb33d"	"The Boy Who Knew Too Much"	"584dce47-d43f-35de-87f4-130121831ebd"	"Mika"	"14404e83-c401-4d4b-bba8-73dac56cb33d"
"1"	"DOA"	"45996a05-0f53-470e-8045-22b5627f14f4"	"Foo Fighters"	"67f66c07-6e61-4026-ade5-7e782fad3a5d"	"D.O.A."	""	"Foo Fighters"	"67f66c07-6e61-4026-ade5-7e782fad3a5d"	"In Your Honor"	"375a1fd1-9d8f-305c-a066-02a5c29e897f"	"Foo Fighters"	"67f66c07-6e61-4026-ade5-7e782fad3a5d"
"1"	"Them Kids"	"85a2d0f1-1e1a-420c-b2ca-a52f30571f9d"	"Sam Roberts"	"525db9f4-e441-4d4b-9708-d95678409959"	"Them Kids"	"85a2d0f1-1e1a-420c-b2ca-a52f30571f9d"	"Sam Roberts"	"525db9f4-e441-4d4b-9708-d95678409959"	"Love At The End Of The World"	"e729c6be-cce0-45fd-90d9-cdb51fb85260"	"Sam Roberts"	"525db9f4-e441-4d4b-9708-d95678409959"
"1"	"Hate It Or Love It (G-Unit Remix) (feat. The Game, Tony Yayo, Young Buck & Lloyd Banks)"	"ac4999d1-ce1a-40d3-b213-b76a1f36bc45"	"50 Cent"	"8e68819d-71be-4e7d-b41d-f1df81b01d3f"	"Hate It Or Love It (G-Unit Remix) (feat. The Game, Tony Yayo, Young Buck & Lloyd Banks)"	"ac4999d1-ce1a-40d3-b213-b76a1f36bc45"	"50 Cent"	"8e68819d-71be-4e7d-b41d-f1df81b01d3f"	"The Massacre"	"010ceb44-ac45-3163-b8ea-2784b8be4628"	"50 Cent"	"8e68819d-71be-4e7d-b41d-f1df81b01d3f"
"1"	"By the Time"	"5613a34f-5567-446f-9fe3-e9b973b9e108"	"Mika"	"14404e83-c401-4d4b-bba8-73dac56cb33d"	"By the Time"	"5613a34f-5567-446f-9fe3-e9b973b9e108"	"Mika"	"14404e83-c401-4d4b-bba8-73dac56cb33d"	"The Boy Who Knew Too Much"	"584dce47-d43f-35de-87f4-130121831ebd"	"Mika"	"14404e83-c401-4d4b-bba8-73dac56cb33d"
"1"	"Forever"	"004b75ef-8c81-4548-8696-52912ba12122"	"Chris Brown"	"126759e7-ca12-4bb4-884e-eba160e9e406"	"Forever"	"004b75ef-8c81-4548-8696-52912ba12122"	"Chris Brown"	"126759e7-ca12-4bb4-884e-eba160e9e406"	"Exclusive: The Forever Edition"	"027800f0-47ab-4ce6-b700-14701771412f"	"Chris Brown"	"126759e7-ca12-4bb4-884e-eba160e9e406"
"1"	"With You"	"040b1264-36ce-4172-90c3-f6d6dd22cfe6"	"Chris Brown"	"126759e7-ca12-4bb4-884e-eba160e9e406"	"With You"	"040b1264-36ce-4172-90c3-f6d6dd22cfe6"	"Chris Brown"	"126759e7-ca12-4bb4-884e-eba160e9e406"	"Exclusive: The Forever Edition"	"027800f0-47ab-4ce6-b700-14701771412f"	"Chris Brown"	"126759e7-ca12-4bb4-884e-eba160e9e406"
"1"	"Kiss Kiss (feat. T-Pain)"	"a544c77b-1171-4607-9e30-8ed64a779000"	"Chris Brown"	"126759e7-ca12-4bb4-884e-eba160e9e406"	"Kiss Kiss (feat. T-Pain)"	"a544c77b-1171-4607-9e30-8ed64a779000"	"Chris Brown"	"126759e7-ca12-4bb4-884e-eba160e9e406"	"Exclusive: The Forever Edition"	"027800f0-47ab-4ce6-b700-14701771412f"	"Chris Brown"	"126759e7-ca12-4bb4-884e-eba160e9e406"
"1"	"I Never Told You What I Do for a Living"	"042e8e33-81dd-40b3-ab9a-e68830531785"	"My Chemical Romance"	"c07f0676-9143-4217-8a9f-4c26bd636f13"	"I Never Told You What I Do for a Living"	"042e8e33-81dd-40b3-ab9a-e68830531785"	"My Chemical Romance"	"c07f0676-9143-4217-8a9f-4c26bd636f13"	"Three Cheers for Sweet Revenge"	"882aeb95-0408-3aba-b2dc-7b6ac1539a3e"	"My Chemical Romance"	"c07f0676-9143-4217-8a9f-4c26bd636f13"
"1"	"My Own Worst Enemy"	"59fdcb4a-ba39-4fa2-b1ed-6b69b61c340d"	"Lit"	"5ccb9a53-092d-4806-b337-470a582893d7"	"My Own Worst Enemy"	"59fdcb4a-ba39-4fa2-b1ed-6b69b61c340d"	"Lit"	"5ccb9a53-092d-4806-b337-470a582893d7"	"A Place In The Sun"	"13061c2c-21b0-4d43-99ab-7a0262322a4f"	"Lit"	"5ccb9a53-092d-4806-b337-470a582893d7"
"1"	"Taking Control"	"1e4af62c-008a-448d-a692-fff5ec0643f1"	"Eisley"	"083b3a38-13c6-428f-9e02-6c306afa5761"	"Taking Control"	"1e4af62c-008a-448d-a692-fff5ec0643f1"	"Eisley"	"083b3a38-13c6-428f-9e02-6c306afa5761"	"Combinations"	"3b6b65c4-689c-429d-9308-c5a4c871ac7f"	"Eisley"	"083b3a38-13c6-428f-9e02-6c306afa5761"
"1"	"Tell Her Tonight"	"529b8e02-aa56-460a-8216-0e71a76726f9"	"Franz Ferdinand"	"aa7a2827-f74b-473c-bd79-03d065835cf7"	"Tell Her Tonight"	"529b8e02-aa56-460a-8216-0e71a76726f9"	"Franz Ferdinand"	"aa7a2827-f74b-473c-bd79-03d065835cf7"	"Franz Ferdinand"	"fa7fb4da-df64-3a60-ba50-65f0e5dde8b9"	"Franz Ferdinand"	"aa7a2827-f74b-473c-bd79-03d065835cf7"
"1"	"Thinking of You"	"1634805b-94b6-4092-b052-ae0f2991f42a"	"Katy Perry"	"122d63fc-8671-43e4-9752-34e846d62a9c"	"Thinking of You"	"1634805b-94b6-4092-b052-ae0f2991f42a"	"Katy Perry"	"122d63fc-8671-43e4-9752-34e846d62a9c"	"One of the Boys"	"192fc335-bbdd-3ef3-aae2-2bcd412081eb"	"Katy Perry"	"122d63fc-8671-43e4-9752-34e846d62a9c"
